trial_id,subject,valence_raw,label_3class
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
1,s01,0.9000000000000004,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
2,s01,0.41999999999999993,0
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
3,s01,4.94,1
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
4,s01,6.96,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
5,s01,8.27,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
6,s01,7.44,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
7,s01,7.32,2
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
8,s01,4.04,1
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
9,s01,1.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
10,s01,2.99,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
11,s01,2.71,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
12,s01,1.95,0
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
13,s01,4.18,1
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
14,s01,3.17,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
15,s01,2.1900000000000004,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
16,s01,2.46,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
17,s01,1.7699999999999996,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
18,s01,1.83,0
19,s01,0.7400000000000002,0
19,s01,0.7400000000000002,0
19,s01,0.7400000000000002,0
19,s01,0.7400000000000002,0
19,s01,0.7400000000000002,0
19,s01,0.7400000000000002,0
19,s01,0.7400000000000002,0
19,s01,0.7400000000000002,0
19,s01,0.7400000000000002,0
19,s01,0.7400000000000002,0
19,s01,0.7400000000000002,0
19,s01,0.7400000000000002,0
19,s01,0.7400000000000002,0
